daily,total,timestamp,speed,rpm,brake,lon,lat
2,11,2.40E+13,52,1644,1,127.058295,37.503721
2,11,2.40E+13,52,1644,1,127.057675,37.504876
2,11,2.40E+13,52,1306,1,127.057675,37.504876
2,11,2.40E+13,56,1306,1,127.057675,37.504876
2,11,2.40E+13,56,905,1,127.057675,37.504876
2,11,2.40E+13,39,905,1,127.057675,37.504876
2,11,2.40E+13,39,905,0,127.057675,37.504876
2,11,2.40E+13,39,829,1,127.057675,37.504876
2,11,2.40E+13,18,829,1,127.057675,37.504876
2,11,2.40E+13,18,829,0,127.057675,37.504876
2,11,2.40E+13,18,838,0,127.057675,37.504876
2,11,2.40E+13,11,838,0,127.057675,37.504876
2,11,2.40E+13,11,838,0,127.057675,37.504876
2,11,2.40E+13,11,822,0,127.057675,37.504876
2,11,2.40E+13,1,822,0,127.057675,37.504876
2,11,2.40E+13,1,822,0,127.057675,37.504876
2,11,2.40E+13,1,705,0,127.057675,37.504876
2,11,2.40E+13,0,705,0,127.057675,37.504876
2,11,2.40E+13,0,705,0,127.057496,37.505186
2,11,2.40E+13,0,787,0,127.057496,37.505186
2,11,2.40E+13,0,787,0,127.057496,37.505186
2,11,2.40E+13,0,787,0,127.057496,37.505186
2,11,2.40E+13,0,694,0,127.057496,37.505186
2,11,2.40E+13,0,694,0,127.057496,37.505186
2,11,2.40E+13,0,694,0,127.057496,37.505186
2,11,2.40E+13,0,700,0,127.057496,37.505186
2,11,2.40E+13,0,700,0,127.057496,37.505186
2,11,2.40E+13,0,700,0,127.057496,37.505186
2,11,2.40E+13,0,711,0,127.057496,37.505186
2,11,2.40E+13,0,711,0,127.057496,37.505186
2,11,2.40E+13,0,711,0,127.057496,37.505186
2,11,2.40E+13,0,694,0,127.057496,37.505186
2,11,2.40E+13,0,694,0,127.057496,37.505186
2,11,2.40E+13,0,701,0,127.057496,37.505186
2,11,2.40E+13,0,701,0,127.057496,37.505186
2,11,2.40E+13,0,701,0,127.057496,37.505186
2,11,2.40E+13,0,694,0,127.057496,37.505186
2,11,2.40E+13,0,694,0,127.057496,37.505186
2,11,2.40E+13,0,694,0,127.057496,37.505186
2,11,2.40E+13,0,694,0,127.057496,37.505186
2,11,2.40E+13,0,694,0,127.057496,37.505186
2,11,2.40E+13,0,694,0,127.057496,37.505186
2,11,2.40E+13,0,696,0,127.057496,37.505186
2,11,2.40E+13,0,696,0,127.057496,37.505186
2,11,2.40E+13,0,696,0,127.057496,37.505186
2,11,2.40E+13,0,704,0,127.057496,37.505186
2,11,2.40E+13,0,704,0,127.057496,37.505186
2,11,2.40E+13,0,704,0,127.057496,37.505186
2,11,2.40E+13,0,705,0,127.057496,37.505186
2,11,2.40E+13,0,705,0,127.057496,37.505186
2,11,2.40E+13,0,705,0,127.057496,37.505186
2,11,2.40E+13,0,1745,0,127.057496,37.505186
2,11,2.40E+13,12,1745,0,127.057496,37.505186
2,11,2.40E+13,12,1745,1,127.057496,37.505186
2,11,2.40E+13,12,2358,1,127.057496,37.505186
2,11,2.40E+13,34,2358,1,127.057496,37.505186
2,11,2.40E+13,34,2358,1,127.057496,37.505186
2,11,2.40E+13,34,2188,0,127.057496,37.505186
2,11,2.40E+13,42,2188,0,127.057496,37.505186
2,11,2.40E+13,42,2188,1,127.057496,37.505186
2,11,2.40E+13,42,2265,1,127.057496,37.505186
2,11,2.40E+13,49,2265,1,127.057496,37.505186
2,11,2.40E+13,49,1691,1,127.056721,37.506343
2,11,2.40E+13,44,1691,1,127.056721,37.506343
2,11,2.40E+13,44,1691,1,127.056721,37.506343
2,11,2.40E+13,44,994,1,127.056721,37.506343
2,11,2.40E+13,36,994,1,127.056721,37.506343
2,11,2.40E+13,36,994,1,127.056721,37.506343
2,11,2.40E+13,36,1391,1,127.056721,37.506343
2,11,2.40E+13,9,1391,1,127.056721,37.506343
2,11,2.40E+13,9,1391,1,127.056721,37.506343
2,11,2.40E+13,9,820,1,127.056721,37.506343
2,11,2.40E+13,2,820,1,127.056721,37.506343
2,11,2.40E+13,2,820,1,127.056721,37.506343
2,11,2.40E+13,2,728,1,127.056721,37.506343
2,11,2.40E+13,0,728,1,127.056721,37.506343
2,11,2.40E+13,0,728,1,127.056721,37.506343
2,11,2.40E+13,0,0,1,127.056721,37.506343
2,11,2.40E+13,0,0,0,127.056721,37.506343
2,11,2.40E+13,0,0,1,127.056721,37.506343
2,11,2.40E+13,0,0,0,127.056721,37.506343
2,11,2.40E+13,0,0,1,127.056721,37.506343
2,11,2.40E+13,0,0,1,127.056721,37.506343
2,11,2.40E+13,0,0,1,127.056721,37.506343
2,11,2.40E+13,0,0,1,127.056738,37.506366
2,11,2.40E+13,0,0,1,127.056738,37.506366
2,11,2.40E+13,0,0,1,127.056738,37.506366
2,11,2.40E+13,0,0,0,127.056738,37.506366
2,11,2.40E+13,0,169,0,127.056738,37.506366
2,11,2.40E+13,0,169,0,127.056738,37.506366
2,11,2.40E+13,0,169,0,127.056738,37.506366
2,11,2.40E+13,0,734,0,127.056738,37.506366
2,11,2.40E+13,0,734,0,127.056738,37.506366
2,11,2.40E+13,0,693,0,127.056738,37.506366
2,11,2.40E+13,0,693,0,127.056738,37.506366
2,11,2.40E+13,0,693,0,127.056738,37.506366
2,11,2.40E+13,4,1658,0,127.056738,37.506366
2,11,2.40E+13,4,1658,0,127.056738,37.506366
2,11,2.40E+13,4,1658,0,127.056738,37.506366
2,11,2.40E+13,18,1824,0,127.056738,37.506366
2,11,2.40E+13,18,1824,0,127.056738,37.506366
2,11,2.40E+13,18,1824,0,127.056738,37.506366
2,11,2.40E+13,28,1329,0,127.056738,37.506366
2,11,2.40E+13,28,1329,0,127.056738,37.506366
2,11,2.40E+13,28,1329,0,127.056738,37.506366
2,11,2.40E+13,26,1743,0,127.056738,37.506366
2,11,2.40E+13,26,1743,0,127.056738,37.506366
2,11,2.40E+13,26,1743,0,127.056738,37.506366
2,11,2.40E+13,34,1927,0,127.056738,37.506366
2,11,2.40E+13,34,1927,0,127.056738,37.506366
2,11,2.40E+13,34,1927,0,127.056738,37.506366
2,11,2.40E+13,46,1776,0,127.056738,37.506366
2,11,2.40E+13,46,1776,0,127.056738,37.506366
2,11,2.40E+13,46,1776,1,127.056738,37.506366
2,11,2.40E+13,52,1890,1,127.05427,37.506118
2,11,2.40E+13,52,1890,1,127.05427,37.506118
2,11,2.40E+13,52,1890,1,127.05427,37.506118
2,11,2.40E+13,52,1391,1,127.05427,37.506118
2,11,2.40E+13,52,1391,1,127.05427,37.506118
2,11,2.40E+13,52,1391,1,127.05427,37.506118
2,11,2.40E+13,53,1424,0,127.05427,37.506118
2,11,2.40E+13,53,1424,1,127.05427,37.506118
2,11,2.40E+13,51,1345,1,127.05427,37.506118
2,11,2.40E+13,51,1345,1,127.05427,37.506118
2,11,2.40E+13,51,1345,0,127.05427,37.506118
2,11,2.40E+13,46,950,0,127.05427,37.506118
2,11,2.40E+13,46,950,0,127.05427,37.506118
2,11,2.40E+13,46,950,0,127.05427,37.506118
2,11,2.40E+13,33,862,0,127.05427,37.506118
2,11,2.40E+13,33,862,0,127.05427,37.506118
2,11,2.40E+13,33,862,0,127.05427,37.506118
2,11,2.40E+13,20,752,0,127.05427,37.506118
2,11,2.40E+13,20,752,0,127.05427,37.506118
2,11,2.40E+13,20,752,0,127.05427,37.506118
3,12,2.40E+13,13,810,0,127.05427,37.506118
3,12,2.40E+13,13,810,0,127.05427,37.506118
3,12,2.40E+13,13,810,0,127.05427,37.506118
3,12,2.40E+13,5,861,0,127.05427,37.506118
3,12,2.40E+13,5,861,0,127.05427,37.506118
3,12,2.40E+13,5,861,0,127.05427,37.506118
3,12,2.40E+13,22,2024,0,127.05427,37.506118
3,12,2.40E+13,22,2024,0,127.05427,37.506118
3,12,2.40E+13,22,2024,0,127.05427,37.506118
3,12,2.40E+13,32,1717,0,127.05427,37.506118
3,12,2.40E+13,32,1717,0,127.05427,37.506118
3,12,2.40E+13,32,1717,0,127.05427,37.506118
3,12,2.40E+13,44,1713,0,127.05427,37.506118
3,12,2.40E+13,44,1713,0,127.05427,37.506118
3,12,2.40E+13,44,1713,0,127.05427,37.506118
3,12,2.40E+13,54,1543,0,127.050301,37.504783
3,12,2.40E+13,54,1543,0,127.050301,37.504783
3,12,2.40E+13,59,1543,0,127.050301,37.504783
3,12,2.40E+13,59,1543,0,127.050301,37.504783
3,12,2.40E+13,59,1543,0,127.050301,37.504783
3,12,2.40E+13,56,1471,0,127.050301,37.504783
3,12,2.40E+13,56,1471,0,127.050301,37.504783
3,12,2.40E+13,56,1471,0,127.050301,37.504783
3,12,2.40E+13,54,1456,1,127.050301,37.504783
3,12,2.40E+13,54,1456,1,127.050301,37.504783
3,12,2.40E+13,54,1456,1,127.050301,37.504783
3,12,2.40E+13,55,1505,1,127.050301,37.504783
3,12,2.40E+13,55,1505,0,127.050301,37.504783
3,12,2.40E+13,55,1505,1,127.050301,37.504783
3,12,2.40E+13,64,2311,1,127.050301,37.504783
3,12,2.40E+13,64,2311,1,127.050301,37.504783
3,12,2.40E+13,64,2311,1,127.047433,37.503745
3,12,2.40E+13,62,1543,1,127.047433,37.503745
3,12,2.40E+13,62,1543,1,127.047433,37.503745
3,12,2.40E+13,62,1543,1,127.047433,37.503745
3,12,2.40E+13,48,939,1,127.047433,37.503745
3,12,2.40E+13,48,939,1,127.047433,37.503745
3,12,2.40E+13,48,939,0,127.046791,37.503498
3,12,2.40E+13,44,1341,1,127.046791,37.503498
3,12,2.40E+13,44,1341,1,127.046791,37.503498
3,12,2.40E+13,44,1341,0,127.046791,37.503498
3,12,2.40E+13,34,1526,1,127.046791,37.503498
3,12,2.40E+13,34,1526,1,127.046791,37.503498
3,12,2.40E+13,34,1526,1,127.046791,37.503498
3,12,2.40E+13,28,789,1,127.046791,37.503498
3,12,2.40E+13,28,789,1,127.046791,37.503498
3,12,2.40E+13,15,796,1,127.046791,37.503498
3,12,2.40E+13,15,796,1,127.046791,37.503498
3,12,2.40E+13,15,796,1,127.046791,37.503498
3,12,2.40E+13,10,792,1,127.046791,37.503498
3,12,2.40E+13,10,792,1,127.046791,37.503498
3,12,2.40E+13,10,792,1,127.046791,37.503498
3,12,2.40E+13,4,779,1,127.046791,37.503498
3,12,2.40E+13,4,779,1,127.046791,37.503498
3,12,2.40E+13,4,779,1,127.046791,37.503498
3,12,2.40E+13,0,0,1,127.046791,37.503498
3,12,2.40E+13,0,0,1,127.046791,37.503498
3,12,2.40E+13,0,0,1,127.046791,37.503498
3,12,2.40E+13,0,0,1,127.046791,37.503498
3,12,2.40E+13,0,0,1,127.046791,37.503498
3,12,2.40E+13,0,0,0,127.046791,37.503498
3,12,2.40E+13,0,0,0,127.046791,37.503498
3,12,2.40E+13,0,0,0,127.046791,37.503498
3,12,2.40E+13,0,0,0,127.046791,37.503498
3,12,2.40E+13,0,0,0,127.046791,37.503498
3,12,2.40E+13,0,0,0,127.046791,37.503498
3,12,2.40E+13,0,0,0,127.046791,37.503498
3,12,2.40E+13,0,1325,0,127.046428,37.503366
3,12,2.40E+13,3,1325,0,127.046428,37.503366
3,12,2.40E+13,3,1325,0,127.046428,37.503366
3,12,2.40E+13,3,1563,0,127.046428,37.503366
3,12,2.40E+13,12,1563,0,127.046428,37.503366
3,12,2.40E+13,12,1563,0,127.046428,37.503366
3,12,2.40E+13,16,1667,1,127.046428,37.503366
3,12,2.40E+13,16,1667,0,127.046428,37.503366
3,12,2.40E+13,16,2055,0,127.046428,37.503366
3,12,2.40E+13,26,2055,0,127.045366,37.503066
3,12,2.40E+13,26,2055,0,127.045366,37.503066
3,12,2.40E+13,26,2584,0,127.045366,37.503066
3,12,2.40E+13,32,2584,0,127.045366,37.503066
3,12,2.40E+13,32,2584,0,127.045366,37.503066
3,12,2.40E+13,32,1632,0,127.045366,37.503066
3,12,2.40E+13,36,1632,0,127.045366,37.503066
3,12,2.40E+13,36,1632,0,127.045366,37.503066
3,12,2.40E+13,36,1999,0,127.045366,37.503066
3,12,2.40E+13,39,1999,0,127.045366,37.503066
3,12,2.40E+13,39,1999,0,127.044261,37.502836
3,12,2.40E+13,39,1705,0,127.044261,37.502836
3,12,2.40E+13,33,1705,0,127.044261,37.502836
3,12,2.40E+13,33,1705,0,127.044261,37.502836
3,12,2.40E+13,33,1301,0,127.044261,37.502836
3,12,2.40E+13,27,1301,0,127.044261,37.502836
3,12,2.40E+13,27,1301,0,127.044261,37.502836
3,12,2.40E+13,27,1238,0,127.044016,37.502726
3,12,2.40E+13,23,1238,0,127.044016,37.502726
3,12,2.40E+13,23,1238,0,127.044016,37.502726
3,12,2.40E+13,23,947,0,127.044016,37.502726
3,12,2.40E+13,20,947,0,127.044016,37.502726
3,12,2.40E+13,20,947,1,127.044016,37.502726
3,12,2.40E+13,20,1300,1,127.044016,37.502726
3,12,2.40E+13,16,1300,1,127.044016,37.502726
3,12,2.40E+13,16,1300,1,127.044016,37.502726
3,12,2.40E+13,12,1112,1,127.044016,37.502726
3,12,2.40E+13,12,1112,1,127.044016,37.502726
3,12,2.40E+13,12,901,1,127.044016,37.502726
3,12,2.40E+13,9,901,1,127.044016,37.502726
3,12,2.40E+13,9,901,1,127.044016,37.502726
3,12,2.40E+13,9,917,0,127.044016,37.502726
3,12,2.40E+13,7,917,0,127.044016,37.502726
3,12,2.40E+13,7,917,0,127.044016,37.502726
3,12,2.40E+13,7,792,0,127.044016,37.502726
3,12,2.40E+13,2,792,0,127.044016,37.502726
3,12,2.40E+13,2,792,0,127.044016,37.502726
3,12,2.40E+13,2,703,0,127.04373,37.502653
3,12,2.40E+13,0,703,0,127.04373,37.502653
3,12,2.40E+13,0,703,0,127.04373,37.502653
3,12,2.40E+13,0,702,0,127.04373,37.502653
3,12,2.40E+13,0,702,0,127.04373,37.502653
3,12,2.40E+13,0,702,0,127.04373,37.502653
3,12,2.40E+13,2,1419,0,127.04373,37.502653
3,12,2.40E+13,2,1419,0,127.04373,37.502653
3,12,2.40E+13,2,1419,0,127.04373,37.502653
3,12,2.40E+13,15,1964,0,127.04373,37.502653
3,12,2.40E+13,15,1964,0,127.04373,37.502653
3,12,2.40E+13,15,1964,0,127.04373,37.502653
3,12,2.40E+13,27,1926,0,127.04373,37.502653
3,12,2.40E+13,27,1926,0,127.04373,37.502653
3,12,2.40E+13,27,1926,0,127.04373,37.502653
3,12,2.40E+13,32,1777,0,127.04373,37.502653
3,12,2.40E+13,32,1777,0,127.04373,37.502653
3,12,2.40E+13,32,1777,0,127.04373,37.502653
3,12,2.40E+13,40,2018,0,127.04373,37.502653
3,12,2.40E+13,40,2018,0,127.04373,37.502653
3,12,2.40E+13,46,1600,0,127.04373,37.502653
3,12,2.40E+13,46,1600,0,127.04373,37.502653
3,12,2.40E+13,46,1600,0,127.04373,37.502653
3,12,2.40E+13,47,1719,0,127.04373,37.502653
3,12,2.40E+13,47,1719,0,127.04373,37.502653
3,12,2.40E+13,47,1719,0,127.04373,37.502653
3,12,2.40E+13,48,1783,0,127.04373,37.502653
4,13,2.40E+13,48,1783,0,127.04373,37.502653
4,13,2.40E+13,48,1783,0,127.04373,37.502653
4,13,2.40E+13,52,1900,0,127.04373,37.502653
4,13,2.40E+13,52,1900,0,127.04373,37.502653
4,13,2.40E+13,52,1900,0,127.04373,37.502653
4,13,2.40E+13,55,1916,0,127.04373,37.502653
4,13,2.40E+13,55,1916,0,127.04373,37.502653
4,13,2.40E+13,55,1916,0,127.04373,37.502653
4,13,2.40E+13,51,1844,0,127.038978,37.501263
4,13,2.40E+13,51,1844,0,127.038978,37.501263
4,13,2.40E+13,51,1844,1,127.038978,37.501263
4,13,2.40E+13,46,1708,1,127.038978,37.501263
4,13,2.40E+13,46,1708,1,127.038978,37.501263
4,13,2.40E+13,46,1708,1,127.038978,37.501263
4,13,2.40E+13,50,1762,1,127.038978,37.501263
4,13,2.40E+13,50,1762,1,127.038978,37.501263
4,13,2.40E+13,50,1762,1,127.038978,37.501263
4,13,2.40E+13,46,1666,1,127.038978,37.501263
4,13,2.40E+13,46,1666,1,127.038978,37.501263
4,13,2.40E+13,46,1666,1,127.038978,37.501263
4,13,2.40E+13,37,1098,1,127.038978,37.501263
4,13,2.40E+13,37,1098,1,127.038978,37.501263
4,13,2.40E+13,13,848,1,127.038978,37.501263
4,13,2.40E+13,13,848,1,127.038978,37.501263
4,13,2.40E+13,13,848,1,127.038978,37.501263
4,13,2.40E+13,3,819,1,127.038978,37.501263
4,13,2.40E+13,3,819,1,127.038978,37.501263
4,13,2.40E+13,3,819,1,127.038978,37.501263
4,13,2.40E+13,0,65,1,127.038978,37.501263
4,13,2.40E+13,0,65,1,127.038978,37.501263
4,13,2.40E+13,0,65,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,0,0,127.038978,37.501263
4,13,2.40E+13,0,0,0,127.038978,37.501263
4,13,2.40E+13,0,0,0,127.038978,37.501263
4,13,2.40E+13,0,0,1,127.038978,37.501263
4,13,2.40E+13,0,1010,1,127.038978,37.501263
4,13,2.40E+13,7,1010,1,127.038978,37.501263
4,13,2.40E+13,7,1010,1,127.038978,37.501263
4,13,2.40E+13,10,1126,0,127.038978,37.501263
4,13,2.40E+13,10,1126,0,127.038978,37.501263
4,13,2.40E+13,10,1126,0,127.038978,37.501263
4,13,2.40E+13,8,810,0,127.038978,37.501263
4,13,2.40E+13,8,810,0,127.038978,37.501263
4,13,2.40E+13,8,810,0,127.038978,37.501263
4,13,2.40E+13,0,768,0,127.038978,37.501263
4,13,2.40E+13,0,768,0,127.038978,37.501263
4,13,2.40E+13,0,768,0,127.038978,37.501263
4,13,2.40E+13,0,704,0,127.038978,37.501263
4,13,2.40E+13,0,704,0,127.038978,37.501263
4,13,2.40E+13,0,704,0,127.038978,37.501263
4,13,2.40E+13,0,695,0,127.037715,37.500968
4,13,2.40E+13,0,695,0,127.037715,37.500968
4,13,2.40E+13,0,695,0,127.037715,37.500968
4,13,2.40E+13,0,762,0,127.037715,37.500968
4,13,2.40E+13,3,762,0,127.037715,37.500968
4,13,2.40E+13,3,762,0,127.037715,37.500968
4,13,2.40E+13,3,833,0,127.037715,37.500968
4,13,2.40E+13,7,833,0,127.037715,37.500968
4,13,2.40E+13,7,833,1,127.037715,37.500968
4,13,2.40E+13,7,1297,0,127.037715,37.500968
4,13,2.40E+13,12,1297,0,127.037715,37.500968
4,13,2.40E+13,12,1297,0,127.037715,37.500968
4,13,2.40E+13,19,1534,0,127.037715,37.500968
4,13,2.40E+13,19,1534,0,127.037715,37.500968
4,13,2.40E+13,19,1647,0,127.037715,37.500968
4,13,2.40E+13,25,1647,0,127.037715,37.500968
4,13,2.40E+13,25,1647,0,127.037715,37.500968
4,13,2.40E+13,25,756,0,127.037715,37.500968
4,13,2.40E+13,24,756,0,127.037715,37.500968
4,13,2.40E+13,24,756,1,127.037715,37.500968
4,13,2.40E+13,24,1608,1,127.037715,37.500968
4,13,2.40E+13,32,1608,0,127.037715,37.500968
4,13,2.40E+13,32,1608,0,127.037715,37.500968
4,13,2.40E+13,32,1972,0,127.037715,37.500968
4,13,2.40E+13,42,1972,0,127.037715,37.500968
4,13,2.40E+13,42,1972,0,127.037715,37.500968
4,13,2.40E+13,42,2372,0,127.037715,37.500968
4,13,2.40E+13,57,2372,0,127.037595,37.499193
4,13,2.40E+13,57,2372,0,127.037595,37.499193
4,13,2.40E+13,57,2059,0,127.037595,37.499193
4,13,2.40E+13,51,2059,0,127.037595,37.499193
4,13,2.40E+13,51,2059,1,127.037595,37.499193
4,13,2.40E+13,51,890,1,127.037595,37.499193
4,13,2.40E+13,42,890,1,127.037595,37.499193
4,13,2.40E+13,42,890,1,127.037595,37.499193
4,13,2.40E+13,42,1243,1,127.037595,37.499193
4,13,2.40E+13,43,1243,1,127.037595,37.499193
4,13,2.40E+13,43,1243,1,127.037595,37.499193
4,13,2.40E+13,43,1240,1,127.037595,37.499193
4,13,2.40E+13,44,1240,1,127.037595,37.499193
4,13,2.40E+13,44,1240,1,127.037595,37.499193
4,13,2.40E+13,27,964,0,127.037595,37.499193
4,13,2.40E+13,27,964,1,127.037595,37.499193
4,13,2.40E+13,27,879,0,127.037595,37.499193
4,13,2.40E+13,14,879,1,127.037595,37.499193
4,13,2.40E+13,14,879,1,127.037595,37.499193
4,13,2.40E+13,14,859,1,127.037595,37.499193
4,13,2.40E+13,10,859,0,127.037595,37.499193
4,13,2.40E+13,10,859,0,127.037595,37.499193
4,13,2.40E+13,10,871,0,127.037595,37.499193
4,13,2.40E+13,10,871,0,127.037955,37.497701
4,13,2.40E+13,10,871,0,127.037955,37.497701
4,13,2.40E+13,10,1064,1,127.037955,37.497701
4,13,2.40E+13,19,1064,0,127.037955,37.497701
4,13,2.40E+13,19,1064,0,127.037955,37.497701
4,13,2.40E+13,19,1257,0,127.037955,37.497701
4,13,2.40E+13,14,1257,0,127.037955,37.497701
4,13,2.40E+13,14,1257,0,127.037955,37.497701
4,13,2.40E+13,14,861,0,127.037955,37.497701
4,13,2.40E+13,15,861,0,127.037955,37.497701
4,13,2.40E+13,15,861,0,127.037955,37.497701
4,13,2.40E+13,15,834,0,127.037955,37.497701
4,13,2.40E+13,7,834,0,127.037955,37.497701
4,13,2.40E+13,7,834,0,127.037955,37.497701
4,13,2.40E+13,7,832,0,127.037306,37.497633
4,13,2.40E+13,7,832,0,127.037306,37.497633
4,13,2.40E+13,7,832,0,127.037306,37.497633
4,13,2.40E+13,7,1416,0,127.037265,37.49763
4,13,2.40E+13,13,1416,0,127.037265,37.49763
4,13,2.40E+13,13,1416,0,127.037265,37.49763
4,13,2.40E+13,15,1025,0,127.037265,37.49763
4,13,2.40E+13,15,1025,0,127.037265,37.49763
4,13,2.40E+13,15,854,0,127.037265,37.49763
4,13,2.40E+13,13,854,0,127.037265,37.49763
4,13,2.40E+13,13,854,0,127.037265,37.49763
4,13,2.40E+13,13,1608,0,127.037265,37.49763
4,13,2.40E+13,14,1608,0,127.037265,37.49763
4,13,2.40E+13,14,1608,0,127.037265,37.49763
4,13,2.40E+13,14,1331,0,127.037265,37.49763
4,13,2.40E+13,14,1331,0,127.037265,37.49763
4,13,2.40E+13,14,1331,1,127.037265,37.49763
4,13,2.40E+13,14,1664,1,127.037265,37.49763
4,13,2.40E+13,18,1664,0,127.037265,37.49763
4,13,2.40E+13,18,1664,0,127.037265,37.49763
4,13,2.40E+13,18,1330,0,127.037265,37.49763
4,13,2.40E+13,15,1330,0,127.037265,37.49763
4,13,2.40E+13,15,1330,1,127.037265,37.49763
4,13,2.40E+13,15,863,1,127.037265,37.49763
4,13,2.40E+13,15,863,1,127.037265,37.49763
4,13,2.40E+13,15,863,0,127.037265,37.49763
4,13,2.40E+13,15,1166,0,127.037265,37.49763
4,13,2.40E+13,16,1166,0,127.037265,37.49763
4,13,2.40E+13,16,1166,0,127.037265,37.49763
4,13,2.40E+13,16,836,0,127.037265,37.49763
4,13,2.40E+13,15,836,0,127.037265,37.49763
4,13,2.40E+13,15,836,0,127.037265,37.49763
4,13,2.40E+13,15,840,0,127.037265,37.49763
4,13,2.40E+13,6,840,0,127.037265,37.49763
4,13,2.40E+13,6,840,0,127.037265,37.49763
4,13,2.40E+13,8,820,1,127.037265,37.49763
4,13,2.40E+13,8,820,1,127.037265,37.49763
4,13,2.40E+13,8,991,1,127.037265,37.49763
4,13,2.40E+13,16,991,1,127.037265,37.49763
4,13,2.40E+13,16,991,1,127.037265,37.49763
4,13,2.40E+13,16,1421,1,127.037265,37.49763
4,13,2.40E+13,20,1421,0,127.037265,37.49763
4,13,2.40E+13,20,1421,0,127.037265,37.49763
4,13,2.40E+13,20,1670,0,127.037265,37.49763
4,13,2.40E+13,21,1670,0,127.037265,37.49763
4,13,2.40E+13,21,1670,0,127.037265,37.49763
4,13,2.40E+13,21,1223,0,127.037265,37.49763
4,13,2.40E+13,13,1223,0,127.037265,37.49763
4,13,2.40E+13,13,1223,0,127.037265,37.49763
4,13,2.40E+13,13,795,0,127.037265,37.49763
4,13,2.40E+13,4,795,0,127.037265,37.49763
4,13,2.40E+13,4,795,0,127.037265,37.49763
4,13,2.40E+13,4,769,0,127.037265,37.49763
4,13,2.40E+13,5,769,0,127.037265,37.49763
4,13,2.40E+13,5,769,0,127.037265,37.49763
4,13,2.40E+13,5,1089,0,127.037265,37.49763
4,13,2.40E+13,10,1089,0,127.037265,37.49763
4,13,2.40E+13,10,1089,0,127.037265,37.49763
4,13,2.40E+13,10,750,0,127.037265,37.49763
4,13,2.40E+13,10,750,1,127.037265,37.49763
4,14,2.40E+13,10,750,0,127.037265,37.49763
4,14,2.40E+13,10,817,0,127.037265,37.49763
4,14,2.40E+13,11,817,0,127.037265,37.49763
4,14,2.40E+13,11,817,0,127.037265,37.49763
4,14,2.40E+13,18,1485,1,127.037265,37.49763
5,14,2.40E+13,18,1485,1,127.037265,37.49763
5,14,2.40E+13,18,1282,1,127.037265,37.49763
5,14,2.40E+13,18,1282,1,127.037265,37.49763
5,14,2.40E+13,18,1282,0,127.037265,37.49763
5,14,2.40E+13,18,990,0,127.037265,37.49763
5,14,2.40E+13,17,990,0,127.037265,37.49763
5,14,2.40E+13,17,990,0,127.037265,37.49763
5,14,2.40E+13,17,961,0,127.037265,37.49763
5,14,2.40E+13,14,961,0,127.037265,37.49763
5,14,2.40E+13,14,961,0,127.037265,37.49763
5,14,2.40E+13,14,813,0,127.037265,37.49763
5,14,2.40E+13,10,813,1,127.037265,37.49763
5,14,2.40E+13,10,813,1,127.037265,37.49763
5,14,2.40E+13,10,835,1,127.037265,37.49763
5,14,2.40E+13,12,835,1,127.037265,37.49763
5,14,2.40E+13,12,835,0,127.034638,37.498465
5,14,2.40E+13,12,1492,1,127.034638,37.498465
5,14,2.40E+13,15,1492,1,127.034638,37.498465
5,14,2.40E+13,15,1492,1,127.034638,37.498465
5,14,2.40E+13,15,1290,1,127.034638,37.498465
5,14,2.40E+13,15,1290,1,127.034638,37.498465
5,14,2.40E+13,15,1290,1,127.034638,37.498465
5,14,2.40E+13,15,812,0,127.034638,37.498465
5,14,2.40E+13,9,812,0,127.034638,37.498465
5,14,2.40E+13,9,812,0,127.034638,37.498465
5,14,2.40E+13,9,808,0,127.034638,37.498465
5,14,2.40E+13,0,808,1,127.034638,37.498465
5,14,2.40E+13,0,808,1,127.034638,37.498465
5,14,2.40E+13,0,738,0,127.034638,37.498465
5,14,2.40E+13,0,738,0,127.034638,37.498465
5,14,2.40E+13,0,769,0,127.034638,37.498465
5,14,2.40E+13,2,769,0,127.034638,37.498465
5,14,2.40E+13,2,769,0,127.034638,37.498465
5,14,2.40E+13,2,658,0,127.034638,37.498465
5,14,2.40E+13,2,658,0,127.034638,37.498465
5,14,2.40E+13,2,658,0,127.034638,37.498465
5,14,2.40E+13,2,719,1,127.034638,37.498465
5,14,2.40E+13,3,719,0,127.034638,37.498465
5,14,2.40E+13,3,719,1,127.034638,37.498465
